db_reference|evidence|label|qualifier|source|source_id|source_type|source_url|target_id|target_type
"[""GO_REF:0000108""]"|IEA|located_in|"[""located_in""]"|GO|a5d8v7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005576|cellular_component
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GO|a5d8v7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005814|cellular_component
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GO|a5d8v7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005929|cellular_component
"[""PMID:25192045""]"|IDA|located_in|"[""located_in""]"|GO|a5d8v7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005930|cellular_component
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GO|a5d8v7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0036064|cellular_component
"[""PMID:29606301""]"|IDA|located_in|"[""located_in""]"|GO|a5d8w1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005737|cellular_component
"[""PMID:29606301""]"|IDA|located_in|"[""located_in""]"|GO|a5d8w1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0097225|cellular_component
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GO|a5d8w1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0097730|cellular_component
"[""Reactome:R-HSA-1168640""]"|TAS|located_in|"[""located_in""]"|GO|a5lhx3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005829|cellular_component
"[""PMID:23603394""]"|IDA|located_in|"[""located_in""]"|GO|a5pkw4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0032154|cellular_component
"[""PMID:23603394""]"|IDA|located_in|"[""located_in""]"|GO|a5pkw4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0032587|cellular_component
"[""GO_REF:0000107""]"|IEA|located_in|"[""located_in""]"|GO|a5pkw4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0043197|cellular_component
"[""GO_REF:0000107""]"|IEA|located_in|"[""located_in""]"|GO|a5pkw4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0099092|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a5plk6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a5pll1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005634|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a5pll7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005783|cellular_component
"[""PMID:31604315""]"|IDA|located_in|"[""located_in""]"|GO|a5pll7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005789|cellular_component
"[""PMID:27066478""]"|NAS|located_in|"[""located_in""]"|GO|a5pln9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005737|cellular_component
"[""Reactome:R-HSA-8877475""]"|TAS|located_in|"[""located_in""]"|GO|a5pln9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005829|cellular_component
"[""Reactome:R-HSA-975311""]"|TAS|located_in|"[""located_in""]"|GO|a5x5y0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GO|a5ykk6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0000932|cellular_component
"[""PMID:22664934""]"|HDA|located_in|"[""located_in""]"|GO|a5ykk6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005615|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a5ykk6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005634|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a5ykk6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005829|cellular_component
"[""PMID:19946888""]"|HDA|located_in|"[""located_in""]"|GO|a5ykk6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""Reactome:R-HSA-6786245""]"|TAS|located_in|"[""located_in""]"|GO|a5ym72|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005829|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6bm72|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016323|cellular_component
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GO|a6h8m9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a6h8y1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005654|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nc51|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0000421|cellular_component
"[""PMID:25608530""]"|IDA|located_in|"[""located_in""]"|GO|a6nc51|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nc51|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0010008|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nc86|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005576|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nc97|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a6nc98|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005654|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nc98|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005783|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nc98|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005794|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a6nc98|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005813|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a6nc98|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005829|cellular_component
"[""PMID:19946888""]"|HDA|located_in|"[""located_in""]"|GO|a6nc98|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""GO_REF:0000043""]"|IEA|located_in|"[""located_in""]"|GO|a6nce7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005874|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nce7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0012505|cellular_component
"[""GO_REF:0000043""]"|IEA|located_in|"[""located_in""]"|GO|a6nce7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0031410|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a6nce7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0043231|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nci4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005576|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nci5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GO|a6ncj1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005879|cellular_component
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GO|a6ncl1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005634|cellular_component
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GO|a6ncl2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005576|cellular_component
"[""PMID:23580065""]"|HDA|located_in|"[""located_in""]"|GO|a6ncn2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005615|cellular_component
"[""GO_REF:0000117""]"|IEA|located_in|"[""located_in""]"|GO|a6ncn2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005829|cellular_component
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GO|a6ncn2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045095|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6ncq9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""PMID:15649947""]"|IC|located_in|"[""located_in""]"|GO|a6ncs4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005634|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6ncv1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6ncw0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005783|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6ncw7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005783|cellular_component
"[""Reactome:R-HSA-8940388""]"|TAS|located_in|"[""located_in""]"|GO|a6nd01|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005576|cellular_component
"[""Reactome:R-HSA-8940388""]"|TAS|located_in|"[""located_in""]"|GO|a6nd01|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nd01|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0031528|cellular_component
"[""PMID:24554596""]"|IDA|located_in|"[""located_in""]"|GO|a6nd36|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005634|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a6nd36|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005829|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nd48|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nda9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6ndb9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005737|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6ndb9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6ndd5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005794|cellular_component
"[""PMID:9598316""]"|TAS|located_in|"[""located_in""]"|GO|a6nde4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005634|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a6nde4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005654|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a6nde4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005730|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6ndh6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6ndl8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""PMID:21325632""]"|IDA|located_in|"[""located_in""]"|GO|a6ndp7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005737|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6ndp7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6ndr6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005634|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nds4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a6ndu8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005654|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a6ndu8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005829|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6ndv4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005634|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6ndv4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005739|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6ndv4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005783|cellular_component
"[""PMID:15498789""]"|IDA|located_in|"[""located_in""]"|GO|a6ndv4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""PMID:15498789""]"|IDA|located_in|"[""located_in""]"|GO|a6ndv4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0009986|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6ndx4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6ndx5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005634|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6ndy0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005737|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6ne02|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005576|cellular_component
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GO|a6ne02|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""PMID:23533145""]"|HDA|located_in|"[""located_in""]"|GO|a6nec2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0070062|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6ned2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005694|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a6ned2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005829|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a6ned2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6neh6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a6neq0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005654|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a6neq0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005730|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6ner0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6net4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nf34|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""PMID:25899918""]"|IDA|located_in|"[""located_in""]"|GO|a6nf83|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005634|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a6nf89|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005811|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a6nf89|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nfa0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""PMID:22726442""]"|IDA|located_in|"[""located_in""]"|GO|a6nfa1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""PMID:22726442""]"|IDA|located_in|"[""located_in""]"|GO|a6nfa1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0031090|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nfc5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005783|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nfd8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005634|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nfe2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GO|a6nff2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005634|cellular_component
"[""Reactome:R-HSA-5334794""]"|TAS|located_in|"[""located_in""]"|GO|a6nfh5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005829|cellular_component
"[""PMID:24619944""]"|IMP|located_in|"[""located_in""]"|GO|a6nfk2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005902|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a6nfq2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a6nfq2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0030054|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nfr6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GO|a6nft4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0031514|cellular_component
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GO|a6nft4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0097545|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nfu0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""PMID:29045386""]"|IDA|located_in|"[""located_in""]"|GO|a6nfx1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nfy4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005637|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a6nfy7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005654|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a6nfy7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005739|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nfy7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005759|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nfz4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005576|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6ng13|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0000139|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6ng13|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005789|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6ngb0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6ngb7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""Reactome:R-HSA-2029466""]"|TAS|located_in|"[""located_in""]"|GO|a6ngb9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005829|cellular_component
"[""PMID:30509349""]"|IDA|located_in|"[""located_in""]"|GO|a6ngc4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6ngd5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005634|cellular_component
"[""GO_REF:0000117""]"|IEA|located_in|"[""located_in""]"|GO|a6nge4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005634|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nge7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005777|cellular_component
"[""PMID:20398886""]"|IDA|located_in|"[""located_in""]"|GO|a6ngg8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005929|cellular_component
"[""GO_REF:0000107""]"|IEA|located_in|"[""located_in""]"|GO|a6ngg8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0120199|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a6ngh8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005654|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6ngn9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005576|cellular_component
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GO|a6ngq2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005634|cellular_component
"[""PMID:25542835""]"|IDA|located_in|"[""located_in""]"|GO|a6ngq2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005737|cellular_component
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GO|a6ngq2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005938|cellular_component
"[""PMID:23533145""]"|HDA|located_in|"[""located_in""]"|GO|a6ngu5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0070062|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6ngw2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005576|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6ngy1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005634|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6ngz8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nh52|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nha9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nhc0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005794|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nhg4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005737|cellular_component
"[""PMID:23533145""]"|HDA|located_in|"[""located_in""]"|GO|a6nhg4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0070062|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nhg9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nhj4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005634|cellular_component
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GO|a6nhn0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005576|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nhn6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005576|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a6nhq2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0001650|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a6nhq2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005654|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nhq4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005694|cellular_component
"[""PMID:23542155""]"|IDA|located_in|"[""located_in""]"|GO|a6nhr9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0001740|cellular_component
"[""PMID:24790221""]"|IDA|located_in|"[""located_in""]"|GO|a6nhr9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0035861|cellular_component
"[""PMID:26972053""]"|IDA|located_in|"[""located_in""]"|GO|a6nhx0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005829|cellular_component
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GO|a6ni28|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005737|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6ni56|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005769|cellular_component
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GO|a6ni61|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0000139|cellular_component
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GO|a6ni61|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6ni72|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005737|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6ni73|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005576|cellular_component
