db_reference|evidence|label|qualifier|source|source_id|source_type|source_url|target_id|target_type
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nhj4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006355|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6nhn0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045299|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6nhn0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0051260|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nhp3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045737|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nhq2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0001835|biological_process
"[""GO_REF:0000108""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nhq2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006338|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6nhq4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006357|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6nhq4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0048863|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nhr9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006302|biological_process
"[""PMID:23542155""]"|IDA|involved_in|"[""involved_in""]"|GO|a6nhr9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0009048|biological_process
"[""PMID:28067909""]"|IMP|involved_in|"[""involved_in""]"|GO|a6nhr9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0043584|biological_process
"[""PMID:24790221""]"|IMP|involved_in|"[""involved_in""]"|GO|a6nhr9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045739|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nhr9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0051276|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6nhr9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0060820|biological_process
"[""PMID:25294876""]"|IMP|involved_in|"[""involved_in""]"|GO|a6nhr9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_2000042|biological_process
"[""PMID:25294876""]"|IMP|involved_in|"[""involved_in""]"|GO|a6nhr9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_2001034|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nht5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007420|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nht5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007566|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nht5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0030154|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nht5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0042472|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nht5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0050885|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nht5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0060135|biological_process
"[""PMID:26972053""]"|IMP|involved_in|"[""involved_in""]"|GO|a6nhx0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_1904262|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nhy2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007165|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a6ni15|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0001756|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a6ni15|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007379|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a6ni15|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0030154|biological_process
"[""GO_REF:0000108""]"|IEA|involved_in|"[""involved_in""]"|GO|a6ni15|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045944|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a6ni28|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0003085|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a6ni28|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007165|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a6ni28|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0035024|biological_process
"[""PMID:24335996""]"|IDA|involved_in|"[""involved_in""]"|GO|a6ni28|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0090630|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a6ni28|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_1904694|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a6ni56|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0042475|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a6ni56|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0044691|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a6ni56|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045453|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a6ni61|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007517|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6ni61|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007520|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a6ni61|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0014905|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6ni61|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045026|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6ni61|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_1904206|biological_process
"[""PMID:19009525""]"|IDA|involved_in|"[""involved_in""]"|GO|a6ni73|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0032695|biological_process
"[""PMID:19009525""]"|IDA|involved_in|"[""involved_in""]"|GO|a6ni73|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0032696|biological_process
"[""PMID:12393390""]"|IDA|involved_in|"[""involved_in""]"|GO|a6ni73|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0032731|biological_process
"[""PMID:19009525""]"|IDA|involved_in|"[""involved_in""]"|GO|a6ni73|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0032733|biological_process
"[""PMID:12393390""]"|IDA|involved_in|"[""involved_in""]"|GO|a6ni73|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0032755|biological_process
"[""PMID:12393390""]"|IDA|involved_in|"[""involved_in""]"|GO|a6ni73|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0032760|biological_process
"[""PMID:19009525""]"|IMP|involved_in|"[""involved_in""]"|GO|a6ni73|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0043410|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a6ni73|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045087|biological_process
"[""PMID:12393390""]"|IDA|involved_in|"[""involved_in""]"|GO|a6ni73|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0050729|biological_process
"[""PMID:12393390""]"|IDA|involved_in|"[""involved_in""]"|GO|a6ni73|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0050867|biological_process
"[""PMID:12393390""]"|IDA|involved_in|"[""involved_in""]"|GO|a6ni73|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0051928|biological_process
"[""PMID:19009525""]"|IMP|involved_in|"[""involved_in""]"|GO|a6ni73|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0061098|biological_process
"[""PMID:20962590""]"|IMP|involved_in|"[""involved_in""]"|GO|a6ni79|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0051255|biological_process
"[""PMID:22085962""]"|IDA|involved_in|"[""involved_in""]"|GO|a6nih7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0042953|biological_process
"[""PMID:22085962""]"|IMP|involved_in|"[""involved_in""]"|GO|a6nih7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0060271|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nij9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007186|biological_process
"[""GO_REF:0000108""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nij9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0050911|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nim6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0015031|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nim6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0015833|biological_process
"[""PMID:20616046""]"|IMP|involved_in|"[""acts_upstream_of_or_within""]"|GO|a6nix2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0035195|biological_process
"[""PMID:22286099""]"|IDA|involved_in|"[""involved_in""]"|GO|a6nix2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0001666|biological_process
"[""PMID:21834987""]"|IMP|involved_in|"[""involved_in""]"|GO|a6nix2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007010|biological_process
"[""PMID:21834987""]"|IMP|involved_in|"[""involved_in""]"|GO|a6nix2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0022604|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nix2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0030030|biological_process
"[""PMID:20303269""]"|IDA|involved_in|"[""involved_in""]"|GO|a6nix2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0035331|biological_process
"[""GO_REF:0000108""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nix2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045892|biological_process
"[""PMID:20616046""]"|IMP|involved_in|"[""involved_in""]"|GO|a6nix2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_2000637|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a6niy4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045737|biological_process
"[""PMID:26314965""]"|IDA|involved_in|"[""involved_in""]"|GO|a6nj46|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0000122|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nj46|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0001709|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nj46|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0030857|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nj46|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0035883|biological_process
"[""PMID:26314965""]"|IDA|involved_in|"[""involved_in""]"|GO|a6nj46|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045944|biological_process
"[""PMID:31665743""]"|IDA|involved_in|"[""involved_in""]"|GO|a6nj78|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0070475|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a6njb7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0051321|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a6njr5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045737|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a6njt0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0001502|biological_process
"[""GO_REF:0000108""]"|IEA|involved_in|"[""involved_in""]"|GO|a6njt0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006357|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a6njt0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007389|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a6njt0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0021516|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a6njt0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0021889|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a6njt0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0035726|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a6njt0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045595|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a6njw9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a6njw9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0050776|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a6njy1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006812|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a6njy1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0055085|biological_process
"[""PMID:33112233""]"|IMP|involved_in|"[""involved_in""]"|GO|a6njy4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0070059|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a6njz3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007186|biological_process
"[""GO_REF:0000108""]"|IEA|involved_in|"[""involved_in""]"|GO|a6njz3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0050911|biological_process
"[""GO_REF:0000015""]"|ND|involved_in|"[""involved_in""]"|GO|a6njz7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0008150|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6nk02|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007144|biological_process
"[""PMID:23610393""]"|IDA|involved_in|"[""involved_in""]"|GO|a6nk06|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002760|biological_process
"[""PMID:23610393""]"|IDA|involved_in|"[""involved_in""]"|GO|a6nk06|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006952|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nk06|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006954|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6nk06|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007566|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6nk06|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0032088|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6nk06|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0032480|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6nk06|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0034136|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6nk06|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0034144|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6nk06|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0035458|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6nk06|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045824|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6nk06|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0050728|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6nk06|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0051607|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6nk06|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0071219|biological_process
"[""PMID:23609450""]"|IDA|involved_in|"[""involved_in""]"|GO|a6nk06|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0071222|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6nk06|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0071346|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6nk06|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0071347|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6nk06|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0071356|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6nk06|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0071393|biological_process
"[""PMID:23609450""]"|IDA|involved_in|"[""involved_in""]"|GO|a6nk06|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0072573|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6nk06|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_2000379|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nk53|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006355|biological_process
"[""PMID:28757203""]"|IMP|involved_in|"[""involved_in""]"|GO|a6nk58|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0009249|biological_process
"[""Reactome:R-HSA-389661""]"|TAS|involved_in|"[""involved_in""]"|GO|a6nk58|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0019752|biological_process
"[""PMID:28757203""]"|IMP|involved_in|"[""involved_in""]"|GO|a6nk58|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_2000376|biological_process
"[""GO_REF:0000041""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nk59|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016567|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nk59|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0035556|biological_process
"[""GO_REF:0000108""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nk75|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006357|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nk89|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007165|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nk89|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007399|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6nk89|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0050769|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6nk89|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_2000179|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nk97|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006811|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nk97|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0055085|biological_process
"[""GO_REF:0000015""]"|ND|involved_in|"[""involved_in""]"|GO|a6nkb5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0008150|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nkd2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006334|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nkd2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007283|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nkd2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007506|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nkd2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0030154|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6nkd9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0021987|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nkf1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0051301|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nkf2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045944|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nkh3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006412|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nkk0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007186|biological_process
"[""GO_REF:0000108""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nkk0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0050911|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nkp2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006694|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nku9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045737|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nkx4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006811|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nkx4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0055085|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nl08|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007186|biological_process
"[""GO_REF:0000108""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nl08|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0050911|biological_process
"[""GO_REF:0000108""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nl26|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0050911|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6nl88|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007214|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6nl88|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007613|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6nl88|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0097112|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nl88|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0098962|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6nl88|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0106040|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6nl88|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_1900273|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6nl88|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_1904717|biological_process
"[""GO_REF:0000108""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nl99|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0071918|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6nlc5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007399|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a6nlc5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0048512|biological_process
"[""GO_REF:0000108""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nlc8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045893|biological_process
"[""PMID:15527968""]"|IDA|involved_in|"[""involved_in""]"|GO|a6nlj0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002528|biological_process
"[""PMID:15527968""]"|IDA|involved_in|"[""involved_in""]"|GO|a6nlj0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002675|biological_process
"[""PMID:15527968""]"|IDA|involved_in|"[""involved_in""]"|GO|a6nlj0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0030155|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nlp5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006570|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nlp5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007613|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nlp5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0008542|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a6nlp5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0010801|biological_process
