label|score|source|source_id|source_type|source_url|target_id|target_type
binds_to|0.363|ENCODE|ensg00000116478|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812428_813089_grch38|tfbs
binds_to|0.177|ENCODE|ensg00000174197|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812431_812995_grch38|tfbs
binds_to|0.258|ENCODE|ensg00000100395|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812441_813041_grch38|tfbs
binds_to|0.397|ENCODE|ensg00000139613|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812450_812940_grch38|tfbs
binds_to|0.127|ENCODE|ensg00000162772|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812468_812968_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000205903|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812469_812885_grch38|tfbs
binds_to|0.26|ENCODE|ensg00000173153|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812471_812935_grch38|tfbs
binds_to|0.112|ENCODE|ensg00000160199|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812471_812885_grch38|tfbs
binds_to|0.068|ENCODE|ensg00000101412|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812476_812976_grch38|tfbs
binds_to|0.387|ENCODE|ensg00000073584|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812485_813001_grch38|tfbs
binds_to|0.075|ENCODE|ensg00000167967|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812486_813022_grch38|tfbs
binds_to|0.541|ENCODE|ensg00000121481|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812493_813093_grch38|tfbs
binds_to|0.089|ENCODE|ensg00000198824|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812494_812938_grch38|tfbs
binds_to|0.169|ENCODE|ensg00000171720|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812496_812952_grch38|tfbs
binds_to|0.498|ENCODE|ensg00000127616|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812502_812982_grch38|tfbs
binds_to|0.049|ENCODE|ensg00000162367|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812506_812882_grch38|tfbs
binds_to|0.046|ENCODE|ensg00000140262|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812511_812891_grch38|tfbs
binds_to|0.743|ENCODE|ensg00000104320|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812514_812974_grch38|tfbs
binds_to|0.149|ENCODE|ensg00000172466|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812514_813158_grch38|tfbs
binds_to|0.223|ENCODE|ensg00000141027|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812515_812963_grch38|tfbs
binds_to|0.396|ENCODE|ensg00000122779|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812516_812966_grch38|tfbs
binds_to|0.477|ENCODE|ensg00000004487|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812516_812997_grch38|tfbs
binds_to|0.615|ENCODE|ensg00000143614|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812518_812908_grch38|tfbs
binds_to|0.139|ENCODE|ensg00000072736|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812524_812960_grch38|tfbs
binds_to|0.434|ENCODE|ensg00000138795|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812528_812978_grch38|tfbs
binds_to|0.046|ENCODE|ensg00000120798|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812531_813001_grch38|tfbs
binds_to|0.868|ENCODE|ensg00000130726|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812534_812954_grch38|tfbs
binds_to|0.043|ENCODE|ensg00000215421|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812540_812950_grch38|tfbs
binds_to|0.498|ENCODE|ensg00000126215|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812540_812900_grch38|tfbs
binds_to|0.503|ENCODE|ensg00000143437|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812540_813216_grch38|tfbs
binds_to|0.11|ENCODE|ensg00000141905|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812546_812990_grch38|tfbs
binds_to|0.097|ENCODE|ensg00000140396|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812552_812928_grch38|tfbs
binds_to|0.914|ENCODE|ensg00000153147|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812555_812995_grch38|tfbs
binds_to|0.68|ENCODE|ensg00000133884|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812596_812949_grch38|tfbs
binds_to|0.836|ENCODE|ensg00000134138|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812597_812898_grch38|tfbs
binds_to|0.287|ENCODE|ensg00000049618|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812604_812875_grch38|tfbs
binds_to|0.116|ENCODE|ensg00000129993|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812614_812812_grch38|tfbs
binds_to|0.508|ENCODE|ensg00000110693|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812631_813097_grch38|tfbs
binds_to|0.361|ENCODE|ensg00000196591|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812638_813054_grch38|tfbs
binds_to|0.165|ENCODE|ensg00000162419|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812642_812793_grch38|tfbs
binds_to|0.171|ENCODE|ensg00000129173|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812678_813122_grch38|tfbs
binds_to|0.251|ENCODE|ensg00000183337|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_812682_813112_grch38|tfbs
binds_to|0.117|ENCODE|ensg00000185811|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_816087_816587_grch38|tfbs
binds_to|0.212|ENCODE|ensg00000133884|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_816955_817525_grch38|tfbs
binds_to|0.238|ENCODE|ensg00000141905|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_817039_817261_grch38|tfbs
binds_to|0.344|ENCODE|ensg00000181222|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_817073_817673_grch38|tfbs
binds_to|0.374|ENCODE|ensg00000136603|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_817086_817606_grch38|tfbs
binds_to|0.147|ENCODE|ensg00000173153|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_817093_817557_grch38|tfbs
binds_to|0.468|ENCODE|ensg00000196591|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_817094_817605_grch38|tfbs
binds_to|0.1|ENCODE|ensg00000162772|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_817103_817603_grch38|tfbs
binds_to|0.02|ENCODE|ensg00000106459|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_817105_817675_grch38|tfbs
binds_to|0.246|ENCODE|ensg00000183337|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_817131_817561_grch38|tfbs
binds_to|0.071|ENCODE|ensg00000115966|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_817160_817540_grch38|tfbs
binds_to|0.378|ENCODE|ensg00000004487|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_817162_817618_grch38|tfbs
binds_to|0.356|ENCODE|ensg00000095794|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_817196_817496_grch38|tfbs
binds_to|0.217|ENCODE|ensg00000101412|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_817197_817780_grch38|tfbs
binds_to|0.419|ENCODE|ensg00000135365|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_817225_817545_grch38|tfbs
binds_to|0.347|ENCODE|ensg00000100393|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_817267_817477_grch38|tfbs
binds_to|0.723|ENCODE|ensg00000177485|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_817832_818165_grch38|tfbs
binds_to|0.164|ENCODE|ensg00000181222|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_818798_819098_grch38|tfbs
binds_to|0.19|ENCODE|ensg00000140265|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_819878_820522_grch38|tfbs
binds_to|0.301|ENCODE|ensg00000159692|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_819914_820330_grch38|tfbs
binds_to|0.186|ENCODE|ensg00000140265|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_822043_822413_grch38|tfbs
binds_to|0.087|ENCODE|ensg00000205903|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_822495_822905_grch38|tfbs
binds_to|0.08|ENCODE|ensg00000198160|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_825469_825953_grch38|tfbs
binds_to|0.174|ENCODE|ensg00000185811|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_825700_826184_grch38|tfbs
binds_to|0.252|ENCODE|ensg00000100320|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_826530_827734_grch38|tfbs
binds_to|0.233|ENCODE|ensg00000204371|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_826531_826911_grch38|tfbs
binds_to|0.261|ENCODE|ensg00000196591|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_826544_826960_grch38|tfbs
binds_to|0.234|ENCODE|ensg00000096654|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_826545_826999_grch38|tfbs
binds_to|0.018|ENCODE|ensg00000215421|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_826560_826970_grch38|tfbs
binds_to|0.147|ENCODE|ensg00000141568|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_826563_826999_grch38|tfbs
binds_to|0.59|ENCODE|ensg00000166508|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_826564_826900_grch38|tfbs
binds_to|0.395|ENCODE|ensg00000149480|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_826566_826970_grch38|tfbs
binds_to|0.188|ENCODE|ensg00000170448|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_826568_826924_grch38|tfbs
binds_to|0.356|ENCODE|ensg00000130382|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_826578_826918_grch38|tfbs
binds_to|0.309|ENCODE|ensg00000132274|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_826599_827043_grch38|tfbs
binds_to|0.092|ENCODE|ensg00000140262|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_826604_827030_grch38|tfbs
binds_to|0.433|ENCODE|ensg00000189079|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_826611_826951_grch38|tfbs
binds_to|0.349|ENCODE|ensg00000072736|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_826611_826991_grch38|tfbs
binds_to|0.436|ENCODE|ensg00000071539|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_826633_826973_grch38|tfbs
binds_to|0.593|ENCODE|ensg00000185811|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_826635_827581_grch38|tfbs
binds_to|0.223|ENCODE|ensg00000102974|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_826673_827063_grch38|tfbs
binds_to|0.341|ENCODE|ensg00000005889|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_826763_827629_grch38|tfbs
binds_to|0.306|ENCODE|ensg00000174197|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_826890_827454_grch38|tfbs
binds_to|0.966|ENCODE|ensg00000181222|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_826901_827902_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000104064|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_826934_827868_grch38|tfbs
binds_to|0.366|ENCODE|ensg00000119950|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_826943_827722_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000183495|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_826956_827638_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000120798|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_826977_827742_grch38|tfbs
binds_to|0.208|ENCODE|ensg00000172466|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_826977_827573_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000184677|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_826986_827763_grch38|tfbs
binds_to|0.337|ENCODE|ensg00000170322|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_826998_827569_grch38|tfbs
binds_to|0.718|ENCODE|ensg00000133884|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827006_827644_grch38|tfbs
binds_to|0.123|ENCODE|ensg00000213999|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827011_827587_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000168795|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827031_827515_grch38|tfbs
binds_to|0.473|ENCODE|ensg00000143614|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827034_827756_grch38|tfbs
binds_to|0.495|ENCODE|ensg00000127616|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827046_827728_grch38|tfbs
binds_to|0.065|ENCODE|ensg00000164754|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827053_827759_grch38|tfbs
binds_to|0.234|ENCODE|ensg00000156273|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827072_827659_grch38|tfbs
binds_to|0.448|ENCODE|ensg00000160199|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827075_827599_grch38|tfbs
binds_to|0.159|ENCODE|ensg00000096401|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827076_827446_grch38|tfbs
binds_to|0.547|ENCODE|ensg00000136603|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827076_827596_grch38|tfbs
binds_to|0.2|ENCODE|ensg00000096654|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827077_827647_grch38|tfbs
binds_to|0.481|ENCODE|ensg00000121481|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827088_827710_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000100393|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827089_827666_grch38|tfbs
binds_to|0.96|ENCODE|ensg00000116478|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827092_827594_grch38|tfbs
binds_to|0.514|ENCODE|ensg00000141027|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827097_827708_grch38|tfbs
binds_to|0.065|ENCODE|ensg00000172493|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827105_827565_grch38|tfbs
binds_to|0.692|ENCODE|ensg00000117000|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827108_827498_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000132024|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827111_827699_grch38|tfbs
binds_to|0.582|ENCODE|ensg00000157613|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827117_827667_grch38|tfbs
binds_to|0.302|ENCODE|ensg00000167967|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827120_827656_grch38|tfbs
binds_to|0.566|ENCODE|ensg00000159692|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827125_827665_grch38|tfbs
binds_to|0.602|ENCODE|ensg00000135365|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827126_827446_grch38|tfbs
binds_to|0.093|ENCODE|ensg00000186660|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827129_827573_grch38|tfbs
binds_to|0.776|ENCODE|ensg00000070444|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827134_827922_grch38|tfbs
binds_to|0.357|ENCODE|ensg00000170265|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827135_827595_grch38|tfbs
binds_to|0.393|ENCODE|ensg00000138795|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827137_827587_grch38|tfbs
binds_to|0.161|ENCODE|ensg00000182979|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827144_827584_grch38|tfbs
binds_to|0.672|ENCODE|ensg00000169375|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827151_827667_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000162419|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827153_827788_grch38|tfbs
binds_to|0.22|ENCODE|ensg00000171940|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827157_827647_grch38|tfbs
binds_to|0.667|ENCODE|ensg00000143437|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827159_827715_grch38|tfbs
binds_to|0.262|ENCODE|ensg00000157933|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827159_827609_grch38|tfbs
binds_to|0.399|ENCODE|ensg00000276644|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827160_827540_grch38|tfbs
binds_to|0.203|ENCODE|ensg00000130382|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827162_827610_grch38|tfbs
binds_to|0.147|ENCODE|ensg00000134138|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827163_827539_grch38|tfbs
binds_to|0.502|ENCODE|ensg00000187325|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827165_827675_grch38|tfbs
binds_to|0.569|ENCODE|ensg00000121864|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827173_827642_grch38|tfbs
binds_to|0.169|ENCODE|ensg00000126767|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827174_827550_grch38|tfbs
binds_to|0.472|ENCODE|ensg00000130726|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827176_827596_grch38|tfbs
binds_to|0.119|ENCODE|ensg00000107485|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827177_827653_grch38|tfbs
binds_to|0.619|ENCODE|ensg00000141568|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827177_827814_grch38|tfbs
binds_to|0.733|ENCODE|ensg00000104856|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827180_827611_grch38|tfbs
binds_to|0.215|ENCODE|ensg00000110693|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827182_827618_grch38|tfbs
binds_to|0.015|ENCODE|ensg00000170325|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827191_827595_grch38|tfbs
binds_to|0.999|ENCODE|ensg00000196591|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827191_827607_grch38|tfbs
binds_to|0.448|ENCODE|ensg00000102974|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827191_827783_grch38|tfbs
binds_to|0.696|ENCODE|ensg00000057935|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827192_827716_grch38|tfbs
binds_to|0.706|ENCODE|ensg00000120690|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827195_827614_grch38|tfbs
binds_to|0.511|ENCODE|ensg00000129173|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827199_827583_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000122779|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827201_827573_grch38|tfbs
binds_to|0.73|ENCODE|ensg00000143373|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827201_827645_grch38|tfbs
binds_to|0.33|ENCODE|ensg00000175745|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827203_827693_grch38|tfbs
binds_to|0.094|ENCODE|ensg00000166478|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827203_827627_grch38|tfbs
binds_to|0.314|ENCODE|ensg00000102554|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827204_827614_grch38|tfbs
binds_to|0.424|ENCODE|ensg00000181472|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827205_827629_grch38|tfbs
binds_to|0.703|ENCODE|ensg00000169554|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827205_827675_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000140265|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827206_827650_grch38|tfbs
