chr|end|exon_id|exon_number|gene_id|id|source|source_url|start|transcript_id
chr20|10641892|ENSEMBL:ENSE00003734938|20|ENSEMBL:ENSG00000101384|ENSE00003734938|GENCODE|https://www.gencodegenes.org/human/|10641783|ENSEMBL:ENST00000423891
chr20|10641693|ENSEMBL:ENSE00003724911|21|ENSEMBL:ENSG00000101384|ENSE00003724911|GENCODE|https://www.gencodegenes.org/human/|10641460|ENSEMBL:ENST00000423891
chr20|10641244|ENSEMBL:ENSE00003752773|22|ENSEMBL:ENSG00000101384|ENSE00003752773|GENCODE|https://www.gencodegenes.org/human/|10641113|ENSEMBL:ENST00000423891
chr20|10640933|ENSEMBL:ENSE00003729300|23|ENSEMBL:ENSG00000101384|ENSE00003729300|GENCODE|https://www.gencodegenes.org/human/|10640783|ENSEMBL:ENST00000423891
chr20|10639955|ENSEMBL:ENSE00002257575|24|ENSEMBL:ENSG00000101384|ENSE00002257575|GENCODE|https://www.gencodegenes.org/human/|10639472|ENSEMBL:ENST00000423891
chr20|10637967|ENSEMBL:ENSE00002258678|25|ENSEMBL:ENSG00000101384|ENSE00002258678|GENCODE|https://www.gencodegenes.org/human/|10637759|ENSEMBL:ENST00000423891
chr20|10641276|ENSEMBL:ENSE00003753571|1|ENSEMBL:ENSG00000101384|ENSE00003753571|GENCODE|https://www.gencodegenes.org/human/|10640783|ENSEMBL:ENST00000617357
chr20|10639955|ENSEMBL:ENSE00003728662|2|ENSEMBL:ENSG00000101384|ENSE00003728662|GENCODE|https://www.gencodegenes.org/human/|10639870|ENSEMBL:ENST00000617357
chr20|10652722|ENSEMBL:ENSE00003716834|1|ENSEMBL:ENSG00000101384|ENSE00003716834|GENCODE|https://www.gencodegenes.org/human/|10652468|ENSEMBL:ENST00000617965
chr20|10652250|ENSEMBL:ENSE00003711846|2|ENSEMBL:ENSG00000101384|ENSE00003711846|GENCODE|https://www.gencodegenes.org/human/|10652131|ENSEMBL:ENST00000617965
chr20|10651694|ENSEMBL:ENSE00003747697|3|ENSEMBL:ENSG00000101384|ENSE00003747697|GENCODE|https://www.gencodegenes.org/human/|10650247|ENSEMBL:ENST00000617965
chr20|10649635|ENSEMBL:ENSE00003754249|4|ENSEMBL:ENSG00000101384|ENSE00003754249|GENCODE|https://www.gencodegenes.org/human/|10649522|ENSEMBL:ENST00000617965
chr20|10649107|ENSEMBL:ENSE00003736899|5|ENSEMBL:ENSG00000101384|ENSE00003736899|GENCODE|https://www.gencodegenes.org/human/|10649061|ENSEMBL:ENST00000617965
chr20|10648722|ENSEMBL:ENSE00003723791|6|ENSEMBL:ENSG00000101384|ENSE00003723791|GENCODE|https://www.gencodegenes.org/human/|10648549|ENSEMBL:ENST00000617965
chr20|10648110|ENSEMBL:ENSE00003729400|7|ENSEMBL:ENSG00000101384|ENSE00003729400|GENCODE|https://www.gencodegenes.org/human/|10647960|ENSEMBL:ENST00000617965
chr20|10647103|ENSEMBL:ENSE00003726466|8|ENSEMBL:ENSG00000101384|ENSE00003726466|GENCODE|https://www.gencodegenes.org/human/|10646939|ENSEMBL:ENST00000617965
chr20|10646084|ENSEMBL:ENSE00003721051|9|ENSEMBL:ENSG00000101384|ENSE00003721051|GENCODE|https://www.gencodegenes.org/human/|10645971|ENSEMBL:ENST00000617965
chr20|10645469|ENSEMBL:ENSE00003476877|10|ENSEMBL:ENSG00000101384|ENSE00003476877|GENCODE|https://www.gencodegenes.org/human/|10645356|ENSEMBL:ENST00000617965
chr20|10645256|ENSEMBL:ENSE00001947663|11|ENSEMBL:ENSG00000101384|ENSE00001947663|GENCODE|https://www.gencodegenes.org/human/|10645143|ENSEMBL:ENST00000617965
chr20|10644979|ENSEMBL:ENSE00003752952|12|ENSEMBL:ENSG00000101384|ENSE00003752952|GENCODE|https://www.gencodegenes.org/human/|10644863|ENSEMBL:ENST00000617965
chr20|10644384|ENSEMBL:ENSE00003751763|13|ENSEMBL:ENSG00000101384|ENSE00003751763|GENCODE|https://www.gencodegenes.org/human/|10644357|ENSEMBL:ENST00000617965
chr20|10643863|ENSEMBL:ENSE00003738310|14|ENSEMBL:ENSG00000101384|ENSE00003738310|GENCODE|https://www.gencodegenes.org/human/|10643778|ENSEMBL:ENST00000617965
chr20|10642601|ENSEMBL:ENSE00003715657|15|ENSEMBL:ENSG00000101384|ENSE00003715657|GENCODE|https://www.gencodegenes.org/human/|10642488|ENSEMBL:ENST00000617965
chr20|10641892|ENSEMBL:ENSE00003734938|16|ENSEMBL:ENSG00000101384|ENSE00003734938|GENCODE|https://www.gencodegenes.org/human/|10641783|ENSEMBL:ENST00000617965
chr20|10641693|ENSEMBL:ENSE00003828191|17|ENSEMBL:ENSG00000101384|ENSE00003828191|GENCODE|https://www.gencodegenes.org/human/|10641580|ENSEMBL:ENST00000617965
chr20|10646366|ENSEMBL:ENSE00001836353|1|ENSEMBL:ENSG00000101384|ENSE00001836353|GENCODE|https://www.gencodegenes.org/human/|10645971|ENSEMBL:ENST00000488480
chr20|10645469|ENSEMBL:ENSE00003476877|2|ENSEMBL:ENSG00000101384|ENSE00003476877|GENCODE|https://www.gencodegenes.org/human/|10645356|ENSEMBL:ENST00000488480
chr20|10645256|ENSEMBL:ENSE00001947663|3|ENSEMBL:ENSG00000101384|ENSE00001947663|GENCODE|https://www.gencodegenes.org/human/|10645143|ENSEMBL:ENST00000488480
chr20|10644979|ENSEMBL:ENSE00003731586|4|ENSEMBL:ENSG00000101384|ENSE00003731586|GENCODE|https://www.gencodegenes.org/human/|10644443|ENSEMBL:ENST00000488480
chr20|10647312|ENSEMBL:ENSE00003725675|1|ENSEMBL:ENSG00000101384|ENSE00003725675|GENCODE|https://www.gencodegenes.org/human/|10646939|ENSEMBL:ENST00000612857
chr20|10646084|ENSEMBL:ENSE00003721051|2|ENSEMBL:ENSG00000101384|ENSE00003721051|GENCODE|https://www.gencodegenes.org/human/|10645971|ENSEMBL:ENST00000612857
chr20|10645469|ENSEMBL:ENSE00003744709|3|ENSEMBL:ENSG00000101384|ENSE00003744709|GENCODE|https://www.gencodegenes.org/human/|10645372|ENSEMBL:ENST00000612857
chr20|10648028|ENSEMBL:ENSE00003744083|1|ENSEMBL:ENSG00000101384|ENSE00003744083|GENCODE|https://www.gencodegenes.org/human/|10647960|ENSEMBL:ENST00000613518
chr20|10647103|ENSEMBL:ENSE00003726426|2|ENSEMBL:ENSG00000101384|ENSE00003726426|GENCODE|https://www.gencodegenes.org/human/|10646939|ENSEMBL:ENST00000613518
chr20|10646084|ENSEMBL:ENSE00003730281|3|ENSEMBL:ENSG00000101384|ENSE00003730281|GENCODE|https://www.gencodegenes.org/human/|10645722|ENSEMBL:ENST00000613518
chr20|10650257|ENSEMBL:ENSE00003735344|1|ENSEMBL:ENSG00000101384|ENSE00003735344|GENCODE|https://www.gencodegenes.org/human/|10650247|ENSEMBL:ENST00000622545
chr20|10649635|ENSEMBL:ENSE00003743785|2|ENSEMBL:ENSG00000101384|ENSE00003743785|GENCODE|https://www.gencodegenes.org/human/|10649522|ENSEMBL:ENST00000622545
chr20|10649107|ENSEMBL:ENSE00003740814|3|ENSEMBL:ENSG00000101384|ENSE00003740814|GENCODE|https://www.gencodegenes.org/human/|10649061|ENSEMBL:ENST00000622545
chr20|10648676|ENSEMBL:ENSE00003749652|4|ENSEMBL:ENSG00000101384|ENSE00003749652|GENCODE|https://www.gencodegenes.org/human/|10648549|ENSEMBL:ENST00000622545
chr20|10648110|ENSEMBL:ENSE00003729400|5|ENSEMBL:ENSG00000101384|ENSE00003729400|GENCODE|https://www.gencodegenes.org/human/|10647960|ENSEMBL:ENST00000622545
chr20|10647103|ENSEMBL:ENSE00003729173|6|ENSEMBL:ENSG00000101384|ENSE00003729173|GENCODE|https://www.gencodegenes.org/human/|10647048|ENSEMBL:ENST00000622545
chr20|10649588|ENSEMBL:ENSE00003713741|1|ENSEMBL:ENSG00000101384|ENSE00003713741|GENCODE|https://www.gencodegenes.org/human/|10649522|ENSEMBL:ENST00000620743
chr20|10649107|ENSEMBL:ENSE00003746960|2|ENSEMBL:ENSG00000101384|ENSE00003746960|GENCODE|https://www.gencodegenes.org/human/|10648549|ENSEMBL:ENST00000620743
chr20|10648110|ENSEMBL:ENSE00003713855|3|ENSEMBL:ENSG00000101384|ENSE00003713855|GENCODE|https://www.gencodegenes.org/human/|10647981|ENSEMBL:ENST00000620743
chr20|10649695|ENSEMBL:ENSE00003715622|1|ENSEMBL:ENSG00000273745|ENSE00003715622|GENCODE|https://www.gencodegenes.org/human/|10649636|ENSEMBL:ENST00000615931
chr20|10673025|ENSEMBL:ENSE00003861187|1|ENSEMBL:ENSG00000270792|ENSE00003861187|GENCODE|https://www.gencodegenes.org/human/|10672695|ENSEMBL:ENST00000667822
chr20|10910124|ENSEMBL:ENSE00003873762|2|ENSEMBL:ENSG00000270792|ENSE00003873762|GENCODE|https://www.gencodegenes.org/human/|10908826|ENSEMBL:ENST00000667822
chr20|10673025|ENSEMBL:ENSE00003458222|1|ENSEMBL:ENSG00000270792|ENSE00003458222|GENCODE|https://www.gencodegenes.org/human/|10672928|ENSEMBL:ENST00000605292
chr20|10908879|ENSEMBL:ENSE00003545135|2|ENSEMBL:ENSG00000270792|ENSE00003545135|GENCODE|https://www.gencodegenes.org/human/|10908826|ENSEMBL:ENST00000605292
chr20|10909289|ENSEMBL:ENSE00003580146|3|ENSEMBL:ENSG00000270792|ENSE00003580146|GENCODE|https://www.gencodegenes.org/human/|10909156|ENSEMBL:ENST00000605292
chr20|10913160|ENSEMBL:ENSE00003613946|4|ENSEMBL:ENSG00000270792|ENSE00003613946|GENCODE|https://www.gencodegenes.org/human/|10913008|ENSEMBL:ENST00000605292
chr20|10991642|ENSEMBL:ENSE00003468243|5|ENSEMBL:ENSG00000270792|ENSE00003468243|GENCODE|https://www.gencodegenes.org/human/|10991598|ENSEMBL:ENST00000605292
chr20|10902302|ENSEMBL:ENSE00003559695|1|ENSEMBL:ENSG00000270792|ENSE00003559695|GENCODE|https://www.gencodegenes.org/human/|10902284|ENSEMBL:ENST00000603462
chr20|10908879|ENSEMBL:ENSE00003545135|2|ENSEMBL:ENSG00000270792|ENSE00003545135|GENCODE|https://www.gencodegenes.org/human/|10908826|ENSEMBL:ENST00000603462
chr20|10909289|ENSEMBL:ENSE00003580146|3|ENSEMBL:ENSG00000270792|ENSE00003580146|GENCODE|https://www.gencodegenes.org/human/|10909156|ENSEMBL:ENST00000603462
chr20|10913160|ENSEMBL:ENSE00003613946|4|ENSEMBL:ENSG00000270792|ENSE00003613946|GENCODE|https://www.gencodegenes.org/human/|10913008|ENSEMBL:ENST00000603462
chr20|10914535|ENSEMBL:ENSE00003561083|5|ENSEMBL:ENSG00000270792|ENSE00003561083|GENCODE|https://www.gencodegenes.org/human/|10914404|ENSEMBL:ENST00000603462
chr20|10986757|ENSEMBL:ENSE00003572304|1|ENSEMBL:ENSG00000270792|ENSE00003572304|GENCODE|https://www.gencodegenes.org/human/|10986675|ENSEMBL:ENST00000603180
chr20|10987531|ENSEMBL:ENSE00003599363|2|ENSEMBL:ENSG00000270792|ENSE00003599363|GENCODE|https://www.gencodegenes.org/human/|10987464|ENSEMBL:ENST00000603180
chr20|10988173|ENSEMBL:ENSE00003650185|3|ENSEMBL:ENSG00000270792|ENSE00003650185|GENCODE|https://www.gencodegenes.org/human/|10988105|ENSEMBL:ENST00000603180
chr20|10991935|ENSEMBL:ENSE00003489426|4|ENSEMBL:ENSG00000270792|ENSE00003489426|GENCODE|https://www.gencodegenes.org/human/|10991598|ENSEMBL:ENST00000603180
chr20|10986757|ENSEMBL:ENSE00003572304|1|ENSEMBL:ENSG00000270792|ENSE00003572304|GENCODE|https://www.gencodegenes.org/human/|10986675|ENSEMBL:ENST00000603985
chr20|10991935|ENSEMBL:ENSE00003489426|2|ENSEMBL:ENSG00000270792|ENSE00003489426|GENCODE|https://www.gencodegenes.org/human/|10991598|ENSEMBL:ENST00000603985
chr20|10994924|ENSEMBL:ENSE00003465834|3|ENSEMBL:ENSG00000270792|ENSE00003465834|GENCODE|https://www.gencodegenes.org/human/|10994794|ENSEMBL:ENST00000603985
chr20|10697127|ENSEMBL:ENSE00003849837|1|ENSEMBL:ENSG00000224961|ENSE00003849837|GENCODE|https://www.gencodegenes.org/human/|10696949|ENSEMBL:ENST00000417299
chr20|10697579|ENSEMBL:ENSE00003844430|2|ENSEMBL:ENSG00000224961|ENSE00003844430|GENCODE|https://www.gencodegenes.org/human/|10697462|ENSEMBL:ENST00000417299
chr20|10753145|ENSEMBL:ENSE00001591895|3|ENSEMBL:ENSG00000224961|ENSE00001591895|GENCODE|https://www.gencodegenes.org/human/|10753031|ENSEMBL:ENST00000417299
chr20|10754027|ENSEMBL:ENSE00001676850|4|ENSEMBL:ENSG00000224961|ENSE00001676850|GENCODE|https://www.gencodegenes.org/human/|10753585|ENSEMBL:ENST00000417299
chr20|10747214|ENSEMBL:ENSE00003887550|1|ENSEMBL:ENSG00000224961|ENSE00003887550|GENCODE|https://www.gencodegenes.org/human/|10747145|ENSEMBL:ENST00000654385
chr20|10753145|ENSEMBL:ENSE00001591895|2|ENSEMBL:ENSG00000224961|ENSE00001591895|GENCODE|https://www.gencodegenes.org/human/|10753031|ENSEMBL:ENST00000654385
chr20|10754033|ENSEMBL:ENSE00003877610|3|ENSEMBL:ENSG00000224961|ENSE00003877610|GENCODE|https://www.gencodegenes.org/human/|10753585|ENSEMBL:ENST00000654385
chr20|10765286|ENSEMBL:ENSE00001593087|1|ENSEMBL:ENSG00000234900|ENSE00001593087|GENCODE|https://www.gencodegenes.org/human/|10765170|ENSEMBL:ENST00000418690
chr20|10761535|ENSEMBL:ENSE00001757717|2|ENSEMBL:ENSG00000234900|ENSE00001757717|GENCODE|https://www.gencodegenes.org/human/|10761311|ENSEMBL:ENST00000418690
chr20|10753664|ENSEMBL:ENSE00001603450|3|ENSEMBL:ENSG00000234900|ENSE00001603450|GENCODE|https://www.gencodegenes.org/human/|10753278|ENSEMBL:ENST00000418690
chr20|10909279|ENSEMBL:ENSE00003857611|1|ENSEMBL:ENSG00000232900|ENSE00003857611|GENCODE|https://www.gencodegenes.org/human/|10908966|ENSEMBL:ENST00000448859
chr20|10897167|ENSEMBL:ENSE00001647316|2|ENSEMBL:ENSG00000232900|ENSE00001647316|GENCODE|https://www.gencodegenes.org/human/|10897106|ENSEMBL:ENST00000448859
chr20|10896400|ENSEMBL:ENSE00001755268|3|ENSEMBL:ENSG00000232900|ENSE00001755268|GENCODE|https://www.gencodegenes.org/human/|10896015|ENSEMBL:ENST00000448859
chr20|10894862|ENSEMBL:ENSE00001696451|4|ENSEMBL:ENSG00000232900|ENSE00001696451|GENCODE|https://www.gencodegenes.org/human/|10894616|ENSEMBL:ENST00000448859
chr20|10894020|ENSEMBL:ENSE00001632701|5|ENSEMBL:ENSG00000232900|ENSE00001632701|GENCODE|https://www.gencodegenes.org/human/|10893965|ENSEMBL:ENST00000448859
chr20|10878373|ENSEMBL:ENSE00001635626|6|ENSEMBL:ENSG00000232900|ENSE00001635626|GENCODE|https://www.gencodegenes.org/human/|10878324|ENSEMBL:ENST00000448859
chr20|10876230|ENSEMBL:ENSE00001762794|7|ENSEMBL:ENSG00000232900|ENSE00001762794|GENCODE|https://www.gencodegenes.org/human/|10875333|ENSEMBL:ENST00000448859
chr20|10897162|ENSEMBL:ENSE00003869063|1|ENSEMBL:ENSG00000232900|ENSE00003869063|GENCODE|https://www.gencodegenes.org/human/|10897106|ENSEMBL:ENST00000668688
chr20|10896400|ENSEMBL:ENSE00001755268|2|ENSEMBL:ENSG00000232900|ENSE00001755268|GENCODE|https://www.gencodegenes.org/human/|10896015|ENSEMBL:ENST00000668688
chr20|10894862|ENSEMBL:ENSE00001696451|3|ENSEMBL:ENSG00000232900|ENSE00001696451|GENCODE|https://www.gencodegenes.org/human/|10894616|ENSEMBL:ENST00000668688
chr20|10894020|ENSEMBL:ENSE00001632701|4|ENSEMBL:ENSG00000232900|ENSE00001632701|GENCODE|https://www.gencodegenes.org/human/|10893965|ENSEMBL:ENST00000668688
chr20|10884690|ENSEMBL:ENSE00003884654|5|ENSEMBL:ENSG00000232900|ENSE00003884654|GENCODE|https://www.gencodegenes.org/human/|10884486|ENSEMBL:ENST00000668688
chr20|10878373|ENSEMBL:ENSE00001635626|6|ENSEMBL:ENSG00000232900|ENSE00001635626|GENCODE|https://www.gencodegenes.org/human/|10878324|ENSEMBL:ENST00000668688
chr20|10876230|ENSEMBL:ENSE00003863115|7|ENSEMBL:ENSG00000232900|ENSE00003863115|GENCODE|https://www.gencodegenes.org/human/|10875921|ENSEMBL:ENST00000668688
chr20|10909272|ENSEMBL:ENSE00001717296|1|ENSEMBL:ENSG00000232900|ENSE00001717296|GENCODE|https://www.gencodegenes.org/human/|10908966|ENSEMBL:ENST00000654048
chr20|10897167|ENSEMBL:ENSE00001647316|2|ENSEMBL:ENSG00000232900|ENSE00001647316|GENCODE|https://www.gencodegenes.org/human/|10897106|ENSEMBL:ENST00000654048
chr20|10896400|ENSEMBL:ENSE00001755268|3|ENSEMBL:ENSG00000232900|ENSE00001755268|GENCODE|https://www.gencodegenes.org/human/|10896015|ENSEMBL:ENST00000654048
chr20|10894844|ENSEMBL:ENSE00003875940|4|ENSEMBL:ENSG00000232900|ENSE00003875940|GENCODE|https://www.gencodegenes.org/human/|10894616|ENSEMBL:ENST00000654048
chr20|10894020|ENSEMBL:ENSE00001632701|5|ENSEMBL:ENSG00000232900|ENSE00001632701|GENCODE|https://www.gencodegenes.org/human/|10893965|ENSEMBL:ENST00000654048
chr20|10878373|ENSEMBL:ENSE00001635626|6|ENSEMBL:ENSG00000232900|ENSE00001635626|GENCODE|https://www.gencodegenes.org/human/|10878324|ENSEMBL:ENST00000654048
chr20|10876230|ENSEMBL:ENSE00003863115|7|ENSEMBL:ENSG00000232900|ENSE00003863115|GENCODE|https://www.gencodegenes.org/human/|10875921|ENSEMBL:ENST00000654048
chr20|10909272|ENSEMBL:ENSE00001717296|1|ENSEMBL:ENSG00000232900|ENSE00001717296|GENCODE|https://www.gencodegenes.org/human/|10908966|ENSEMBL:ENST00000665099
chr20|10908401|ENSEMBL:ENSE00003855578|2|ENSEMBL:ENSG00000232900|ENSE00003855578|GENCODE|https://www.gencodegenes.org/human/|10908360|ENSEMBL:ENST00000665099
chr20|10908250|ENSEMBL:ENSE00003869211|3|ENSEMBL:ENSG00000232900|ENSE00003869211|GENCODE|https://www.gencodegenes.org/human/|10908206|ENSEMBL:ENST00000665099
chr20|10897167|ENSEMBL:ENSE00001647316|4|ENSEMBL:ENSG00000232900|ENSE00001647316|GENCODE|https://www.gencodegenes.org/human/|10897106|ENSEMBL:ENST00000665099
chr20|10896400|ENSEMBL:ENSE00001755268|5|ENSEMBL:ENSG00000232900|ENSE00001755268|GENCODE|https://www.gencodegenes.org/human/|10896015|ENSEMBL:ENST00000665099
chr20|10894862|ENSEMBL:ENSE00001696451|6|ENSEMBL:ENSG00000232900|ENSE00001696451|GENCODE|https://www.gencodegenes.org/human/|10894616|ENSEMBL:ENST00000665099
chr20|10894020|ENSEMBL:ENSE00001632701|7|ENSEMBL:ENSG00000232900|ENSE00001632701|GENCODE|https://www.gencodegenes.org/human/|10893965|ENSEMBL:ENST00000665099
chr20|10878373|ENSEMBL:ENSE00001635626|8|ENSEMBL:ENSG00000232900|ENSE00001635626|GENCODE|https://www.gencodegenes.org/human/|10878324|ENSEMBL:ENST00000665099
chr20|10876230|ENSEMBL:ENSE00003863115|9|ENSEMBL:ENSG00000232900|ENSE00003863115|GENCODE|https://www.gencodegenes.org/human/|10875921|ENSEMBL:ENST00000665099
chr20|10909272|ENSEMBL:ENSE00001717296|1|ENSEMBL:ENSG00000232900|ENSE00001717296|GENCODE|https://www.gencodegenes.org/human/|10908966|ENSEMBL:ENST00000657181
chr20|10908401|ENSEMBL:ENSE00003855578|2|ENSEMBL:ENSG00000232900|ENSE00003855578|GENCODE|https://www.gencodegenes.org/human/|10908360|ENSEMBL:ENST00000657181
chr20|10908250|ENSEMBL:ENSE00003869211|3|ENSEMBL:ENSG00000232900|ENSE00003869211|GENCODE|https://www.gencodegenes.org/human/|10908206|ENSEMBL:ENST00000657181
chr20|10907641|ENSEMBL:ENSE00003885077|4|ENSEMBL:ENSG00000232900|ENSE00003885077|GENCODE|https://www.gencodegenes.org/human/|10907579|ENSEMBL:ENST00000657181
chr20|10897167|ENSEMBL:ENSE00001647316|5|ENSEMBL:ENSG00000232900|ENSE00001647316|GENCODE|https://www.gencodegenes.org/human/|10897106|ENSEMBL:ENST00000657181
chr20|10896400|ENSEMBL:ENSE00001755268|6|ENSEMBL:ENSG00000232900|ENSE00001755268|GENCODE|https://www.gencodegenes.org/human/|10896015|ENSEMBL:ENST00000657181
chr20|10894844|ENSEMBL:ENSE00003875940|7|ENSEMBL:ENSG00000232900|ENSE00003875940|GENCODE|https://www.gencodegenes.org/human/|10894616|ENSEMBL:ENST00000657181
chr20|10894020|ENSEMBL:ENSE00001632701|8|ENSEMBL:ENSG00000232900|ENSE00001632701|GENCODE|https://www.gencodegenes.org/human/|10893965|ENSEMBL:ENST00000657181
chr20|10878373|ENSEMBL:ENSE00001635626|9|ENSEMBL:ENSG00000232900|ENSE00001635626|GENCODE|https://www.gencodegenes.org/human/|10878324|ENSEMBL:ENST00000657181
chr20|10876230|ENSEMBL:ENSE00003863115|10|ENSEMBL:ENSG00000232900|ENSE00003863115|GENCODE|https://www.gencodegenes.org/human/|10875921|ENSEMBL:ENST00000657181
chr20|10909272|ENSEMBL:ENSE00001717296|1|ENSEMBL:ENSG00000232900|ENSE00001717296|GENCODE|https://www.gencodegenes.org/human/|10908966|ENSEMBL:ENST00000667238
chr20|10897167|ENSEMBL:ENSE00001647316|2|ENSEMBL:ENSG00000232900|ENSE00001647316|GENCODE|https://www.gencodegenes.org/human/|10897106|ENSEMBL:ENST00000667238
chr20|10896400|ENSEMBL:ENSE00001755268|3|ENSEMBL:ENSG00000232900|ENSE00001755268|GENCODE|https://www.gencodegenes.org/human/|10896015|ENSEMBL:ENST00000667238
chr20|10894844|ENSEMBL:ENSE00003875940|4|ENSEMBL:ENSG00000232900|ENSE00003875940|GENCODE|https://www.gencodegenes.org/human/|10894616|ENSEMBL:ENST00000667238
chr20|10894020|ENSEMBL:ENSE00001632701|5|ENSEMBL:ENSG00000232900|ENSE00001632701|GENCODE|https://www.gencodegenes.org/human/|10893965|ENSEMBL:ENST00000667238
chr20|10884690|ENSEMBL:ENSE00003884654|6|ENSEMBL:ENSG00000232900|ENSE00003884654|GENCODE|https://www.gencodegenes.org/human/|10884486|ENSEMBL:ENST00000667238
chr20|10878373|ENSEMBL:ENSE00001635626|7|ENSEMBL:ENSG00000232900|ENSE00001635626|GENCODE|https://www.gencodegenes.org/human/|10878324|ENSEMBL:ENST00000667238
chr20|10876230|ENSEMBL:ENSE00003863115|8|ENSEMBL:ENSG00000232900|ENSE00003863115|GENCODE|https://www.gencodegenes.org/human/|10875921|ENSEMBL:ENST00000667238
chr20|10909279|ENSEMBL:ENSE00003857611|1|ENSEMBL:ENSG00000232900|ENSE00003857611|GENCODE|https://www.gencodegenes.org/human/|10908966|ENSEMBL:ENST00000666969
chr20|10894844|ENSEMBL:ENSE00003875940|2|ENSEMBL:ENSG00000232900|ENSE00003875940|GENCODE|https://www.gencodegenes.org/human/|10894616|ENSEMBL:ENST00000666969
chr20|10894020|ENSEMBL:ENSE00001632701|3|ENSEMBL:ENSG00000232900|ENSE00001632701|GENCODE|https://www.gencodegenes.org/human/|10893965|ENSEMBL:ENST00000666969
chr20|10878373|ENSEMBL:ENSE00001635626|4|ENSEMBL:ENSG00000232900|ENSE00001635626|GENCODE|https://www.gencodegenes.org/human/|10878324|ENSEMBL:ENST00000666969
chr20|10876230|ENSEMBL:ENSE00003859374|5|ENSEMBL:ENSG00000232900|ENSE00003859374|GENCODE|https://www.gencodegenes.org/human/|10875971|ENSEMBL:ENST00000666969
chr20|10909272|ENSEMBL:ENSE00001717296|1|ENSEMBL:ENSG00000232900|ENSE00001717296|GENCODE|https://www.gencodegenes.org/human/|10908966|ENSEMBL:ENST00000660168
chr20|10907641|ENSEMBL:ENSE00003885077|2|ENSEMBL:ENSG00000232900|ENSE00003885077|GENCODE|https://www.gencodegenes.org/human/|10907579|ENSEMBL:ENST00000660168
chr20|10897167|ENSEMBL:ENSE00001647316|3|ENSEMBL:ENSG00000232900|ENSE00001647316|GENCODE|https://www.gencodegenes.org/human/|10897106|ENSEMBL:ENST00000660168
chr20|10896400|ENSEMBL:ENSE00001755268|4|ENSEMBL:ENSG00000232900|ENSE00001755268|GENCODE|https://www.gencodegenes.org/human/|10896015|ENSEMBL:ENST00000660168
chr20|10894844|ENSEMBL:ENSE00003875940|5|ENSEMBL:ENSG00000232900|ENSE00003875940|GENCODE|https://www.gencodegenes.org/human/|10894616|ENSEMBL:ENST00000660168
chr20|10894020|ENSEMBL:ENSE00001632701|6|ENSEMBL:ENSG00000232900|ENSE00001632701|GENCODE|https://www.gencodegenes.org/human/|10893965|ENSEMBL:ENST00000660168
chr20|10878373|ENSEMBL:ENSE00001635626|7|ENSEMBL:ENSG00000232900|ENSE00001635626|GENCODE|https://www.gencodegenes.org/human/|10878324|ENSEMBL:ENST00000660168
chr20|10876230|ENSEMBL:ENSE00003883781|8|ENSEMBL:ENSG00000232900|ENSE00003883781|GENCODE|https://www.gencodegenes.org/human/|10875978|ENSEMBL:ENST00000660168
chr20|10909267|ENSEMBL:ENSE00003854327|1|ENSEMBL:ENSG00000232900|ENSE00003854327|GENCODE|https://www.gencodegenes.org/human/|10908966|ENSEMBL:ENST00000663948
chr20|10897167|ENSEMBL:ENSE00001647316|2|ENSEMBL:ENSG00000232900|ENSE00001647316|GENCODE|https://www.gencodegenes.org/human/|10897106|ENSEMBL:ENST00000663948
chr20|10896400|ENSEMBL:ENSE00001755268|3|ENSEMBL:ENSG00000232900|ENSE00001755268|GENCODE|https://www.gencodegenes.org/human/|10896015|ENSEMBL:ENST00000663948
chr20|10894844|ENSEMBL:ENSE00003875940|4|ENSEMBL:ENSG00000232900|ENSE00003875940|GENCODE|https://www.gencodegenes.org/human/|10894616|ENSEMBL:ENST00000663948
chr20|10884690|ENSEMBL:ENSE00003877860|5|ENSEMBL:ENSG00000232900|ENSE00003877860|GENCODE|https://www.gencodegenes.org/human/|10884311|ENSEMBL:ENST00000663948
chr20|10896321|ENSEMBL:ENSE00003852067|1|ENSEMBL:ENSG00000232900|ENSE00003852067|GENCODE|https://www.gencodegenes.org/human/|10896015|ENSEMBL:ENST00000653164
chr20|10894844|ENSEMBL:ENSE00003875940|2|ENSEMBL:ENSG00000232900|ENSE00003875940|GENCODE|https://www.gencodegenes.org/human/|10894616|ENSEMBL:ENST00000653164
chr20|10894020|ENSEMBL:ENSE00001632701|3|ENSEMBL:ENSG00000232900|ENSE00001632701|GENCODE|https://www.gencodegenes.org/human/|10893965|ENSEMBL:ENST00000653164
chr20|10890280|ENSEMBL:ENSE00003858965|4|ENSEMBL:ENSG00000232900|ENSE00003858965|GENCODE|https://www.gencodegenes.org/human/|10890179|ENSEMBL:ENST00000653164
chr20|10890049|ENSEMBL:ENSE00003855791|5|ENSEMBL:ENSG00000232900|ENSE00003855791|GENCODE|https://www.gencodegenes.org/human/|10889949|ENSEMBL:ENST00000653164
chr20|10909272|ENSEMBL:ENSE00001717296|1|ENSEMBL:ENSG00000232900|ENSE00001717296|GENCODE|https://www.gencodegenes.org/human/|10908966|ENSEMBL:ENST00000655050
