tad,genelist
680|chr12|114000000|114600000,TBX5|Ensembl:ENSG00000089225|HGNC:TBX5
681|chr12|114600000|115950000,TBX3|Ensembl:ENSG00000135111|HGNC:TBX3
682|chr12|116000000|117250000,MED13L|Ensembl:ENSG00000123066|HGNC:MED13L;MAP1LC3B2|Ensembl:ENSG00000258102|HGNC:MAP1LC3B2;SPRING1|Ensembl:ENSG00000111412|HGNC:SPRING1;RNFT2|Ensembl:ENSG00000135119|HGNC:RNFT2;HRK|Ensembl:ENSG00000135116|HGNC:HRK;FBXW8|Ensembl:ENSG00000174989|HGNC:FBXW8;TESC|Ensembl:ENSG00000088992|HGNC:TESC;FBXO21|Ensembl:ENSG00000135108|HGNC:FBXO21;NOS1|Ensembl:ENSG00000089250|HGNC:NOS1
683|chr12|117250000|117850000,NOS1|Ensembl:ENSG00000089250|HGNC:NOS1;KSR2|Ensembl:ENSG00000171435|HGNC:KSR2
684|chr12|117900000|118450000,KSR2|Ensembl:ENSG00000171435|HGNC:KSR2;RFC5|Ensembl:ENSG00000111445|HGNC:RFC5;WSB2|Ensembl:ENSG00000176871|HGNC:WSB2;VSIG10|Ensembl:ENSG00000176834|HGNC:VSIG10;PEBP1|Ensembl:ENSG00000089220|HGNC:PEBP1;TAOK3|Ensembl:ENSG00000135090|HGNC:TAOK3;SUDS3|Ensembl:ENSG00000111707|HGNC:SUDS3
685|chr12|118450000|120150000,SRRM4|Ensembl:ENSG00000139767|HGNC:SRRM4;HSPB8|Ensembl:ENSG00000152137|HGNC:HSPB8;CCDC60|Ensembl:ENSG00000183273|HGNC:CCDC60;TMEM233|Ensembl:ENSG00000224982|HGNC:TMEM233;PRKAB1|Ensembl:ENSG00000111725|HGNC:PRKAB1;CIT|Ensembl:ENSG00000122966|HGNC:CIT;BICDL1|Ensembl:ENSG00000135127|HGNC:BICDL1;RAB35|Ensembl:ENSG00000111737|HGNC:RAB35;GCN1|Ensembl:ENSG00000089154|HGNC:GCN1
686|chr12|120150000|121350000,GCN1|Ensembl:ENSG00000089154|HGNC:GCN1;RPLP0|Ensembl:ENSG00000089157|HGNC:RPLP0;PXN|Ensembl:ENSG00000089159|HGNC:PXN;SIRT4|Ensembl:ENSG00000089163|HGNC:SIRT4;PLA2G1B|Ensembl:ENSG00000170890|HGNC:PLA2G1B;MSI1|Ensembl:ENSG00000135097|HGNC:MSI1;COX6A1|Ensembl:ENSG00000111775|HGNC:COX6A1;TRIAP1|Ensembl:ENSG00000170855|HGNC:TRIAP1;GATC|Ensembl:ENSG00000257218|HGNC:GATC;SRSF9|Ensembl:ENSG00000111786|HGNC:SRSF9;DYNLL1|Ensembl:ENSG00000088986|HGNC:DYNLL1;COQ5|Ensembl:ENSG00000110871|HGNC:COQ5;RNF10|Ensembl:ENSG00000022840|HGNC:RNF10;POP5|Ensembl:ENSG00000167272|HGNC:POP5;CABP1|Ensembl:ENSG00000157782|HGNC:CABP1;MLEC|Ensembl:ENSG00000110917|HGNC:MLEC;UNC119B|Ensembl:ENSG00000175970|HGNC:UNC119B;ACADS|Ensembl:ENSG00000122971|HGNC:ACADS;SPPL3|Ensembl:ENSG00000157837|HGNC:SPPL3;HNF1A|Ensembl:ENSG00000135100|HGNC:HNF1A;C12orf43|Ensembl:ENSG00000157895|HGNC:C12orf43;OASL|Ensembl:ENSG00000135114|HGNC:OASL;P2RX7|Ensembl:ENSG00000089041|HGNC:P2RX7;P2RX4|Ensembl:ENSG00000135124|HGNC:P2RX4;CAMKK2|Ensembl:ENSG00000110931|HGNC:CAMKK2;ANAPC5|Ensembl:ENSG00000089053|HGNC:ANAPC5
687|chr12|121350000|121500000,ANAPC5|Ensembl:ENSG00000089053|HGNC:ANAPC5;RNF34|Ensembl:ENSG00000170633|HGNC:RNF34;KDM2B|Ensembl:ENSG00000089094|HGNC:KDM2B
688|chr12|121500000|121800000,KDM2B|Ensembl:ENSG00000089094|HGNC:KDM2B;ORAI1|Ensembl:ENSG00000276045|HGNC:ORAI1;MORN3|Ensembl:ENSG00000139714|HGNC:MORN3;TMEM120B|Ensembl:ENSG00000188735|HGNC:TMEM120B;RHOF|Ensembl:ENSG00000139725|HGNC:RHOF
689|chr12|122400000|122550000,CLIP1|Ensembl:ENSG00000130779|HGNC:CLIP1;ZCCHC8|Ensembl:ENSG00000033030|HGNC:ZCCHC8;RSRC2|Ensembl:ENSG00000111011|HGNC:RSRC2;KNTC1|Ensembl:ENSG00000184445|HGNC:KNTC1
690|chr12|122550000|123700000,KNTC1|Ensembl:ENSG00000184445|HGNC:KNTC1;HCAR2|Ensembl:ENSG00000182782|HGNC:HCAR2;HCAR3|Ensembl:ENSG00000255398|HGNC:HCAR3;HCAR1|Ensembl:ENSG00000196917|HGNC:HCAR1;DENR|Ensembl:ENSG00000139726|HGNC:DENR;CCDC62|Ensembl:ENSG00000130783|HGNC:CCDC62;HIP1R|Ensembl:ENSG00000130787|HGNC:HIP1R;VPS37B|Ensembl:ENSG00000139722|HGNC:VPS37B;ABCB9|Ensembl:ENSG00000150967|HGNC:ABCB9;OGFOD2|Ensembl:ENSG00000111325|HGNC:OGFOD2;ARL6IP4|Ensembl:ENSG00000182196|HGNC:ARL6IP4;PITPNM2|Ensembl:ENSG00000090975|HGNC:PITPNM2;MPHOSPH9|Ensembl:ENSG00000051825|HGNC:MPHOSPH9;C12orf65|Ensembl:ENSG00000130921|HGNC:C12orf65;CDK2AP1|Ensembl:ENSG00000111328|HGNC:CDK2AP1;SBNO1|Ensembl:ENSG00000139697|HGNC:SBNO1;KMT5A|Ensembl:ENSG00000183955|HGNC:KMT5A;RILPL2|Ensembl:ENSG00000150977|HGNC:RILPL2;SNRNP35|Ensembl:ENSG00000184209|HGNC:SNRNP35;RILPL1|Ensembl:ENSG00000188026|HGNC:RILPL1;TMED2|Ensembl:ENSG00000086598|HGNC:TMED2;DDX55|Ensembl:ENSG00000111364|HGNC:DDX55;EIF2B1|Ensembl:ENSG00000111361|HGNC:EIF2B1;GTF2H3|Ensembl:ENSG00000111358|HGNC:GTF2H3;TCTN2|Ensembl:ENSG00000168778|HGNC:TCTN2
691|chr12|123700000|123800000,TCTN2|Ensembl:ENSG00000168778|HGNC:TCTN2;ATP6V0A2|Ensembl:ENSG00000185344|HGNC:ATP6V0A2;DNAH10|Ensembl:ENSG00000197653|HGNC:DNAH10
692|chr12|123800000|124400000,DNAH10|Ensembl:ENSG00000197653|HGNC:DNAH10;CCDC92|Ensembl:ENSG00000119242|HGNC:CCDC92;ZNF664|Ensembl:ENSG00000179195|HGNC:ZNF664;RFLNA|Ensembl:ENSG00000178882|HGNC:RFLNA;NCOR2|Ensembl:ENSG00000196498|HGNC:NCOR2
693|chr12|124400000|125000000,NCOR2|Ensembl:ENSG00000196498|HGNC:NCOR2;SCARB1|Ensembl:ENSG00000073060|HGNC:SCARB1;UBC|Ensembl:ENSG00000150991|HGNC:UBC;DHX37|Ensembl:ENSG00000150990|HGNC:DHX37;BRI3BP|Ensembl:ENSG00000184992|HGNC:BRI3BP
694|chr12|125200000|127850000,TMEM132B|Ensembl:ENSG00000139364|HGNC:TMEM132B
695|chr12|127850000|128150000,
696|chr12|128250000|130800000,TMEM132C|Ensembl:ENSG00000181234|HGNC:TMEM132C;SLC15A4|Ensembl:ENSG00000139370|HGNC:SLC15A4;GLT1D1|Ensembl:ENSG00000151948|HGNC:GLT1D1;TMEM132D|Ensembl:ENSG00000151952|HGNC:TMEM132D;FZD10|Ensembl:ENSG00000111432|HGNC:FZD10;PIWIL1|Ensembl:ENSG00000125207|HGNC:PIWIL1;RIMBP2|Ensembl:ENSG00000060709|HGNC:RIMBP2;STX2|Ensembl:ENSG00000111450|HGNC:STX2
697|chr12|130800000|132100000,STX2|Ensembl:ENSG00000111450|HGNC:STX2;RAN|Ensembl:ENSG00000132341|HGNC:RAN;ADGRD1|Ensembl:ENSG00000111452|HGNC:ADGRD1;SFSWAP|Ensembl:ENSG00000061936|HGNC:SFSWAP;MMP17|Ensembl:ENSG00000198598|HGNC:MMP17;ULK1|Ensembl:ENSG00000177169|HGNC:ULK1;PUS1|Ensembl:ENSG00000177192|HGNC:PUS1;EP400|Ensembl:ENSG00000183495|HGNC:EP400
698|chr13|18550000|19600000,TUBA3C|Ensembl:ENSG00000198033|HGNC:TUBA3C;TPTE2|Ensembl:ENSG00000132958|HGNC:TPTE2
699|chr13|19650000|21550000,MPHOSPH8|Ensembl:ENSG00000196199|HGNC:MPHOSPH8;PSPC1|Ensembl:ENSG00000121390|HGNC:PSPC1;ZMYM5|Ensembl:ENSG00000132950|HGNC:ZMYM5;ZMYM2|Ensembl:ENSG00000121741|HGNC:ZMYM2;GJA3|Ensembl:ENSG00000121743|HGNC:GJA3;GJB2|Ensembl:ENSG00000165474|HGNC:GJB2;GJB6|Ensembl:ENSG00000121742|HGNC:GJB6;CRYL1|Ensembl:ENSG00000165475|HGNC:CRYL1;IFT88|Ensembl:ENSG00000032742|HGNC:IFT88;IL17D|Ensembl:ENSG00000172458|HGNC:IL17D;EEF1AKMT1|Ensembl:ENSG00000150456|HGNC:EEF1AKMT1;XPO4|Ensembl:ENSG00000132953|HGNC:XPO4;LATS2|Ensembl:ENSG00000150457|HGNC:LATS2;SAP18|Ensembl:ENSG00000150459|HGNC:SAP18;SKA3|Ensembl:ENSG00000165480|HGNC:SKA3;MRPL57|Ensembl:ENSG00000173141|HGNC:MRPL57;ZDHHC20|Ensembl:ENSG00000180776|HGNC:ZDHHC20;MICU2|Ensembl:ENSG00000165487|HGNC:MICU2
700|chr13|21550000|23350000,MICU2|Ensembl:ENSG00000165487|HGNC:MICU2;FGF9|Ensembl:ENSG00000102678|HGNC:FGF9;SGCG|Ensembl:ENSG00000102683|HGNC:SGCG;SACS|Ensembl:ENSG00000151835|HGNC:SACS
701|chr13|23350000|23950000,SACS|Ensembl:ENSG00000151835|HGNC:SACS;TNFRSF19|Ensembl:ENSG00000127863|HGNC:TNFRSF19;MIPEP|Ensembl:ENSG00000027001|HGNC:MIPEP;C1QTNF9B|Ensembl:ENSG00000205863|HGNC:C1QTNF9B
702|chr13|23950000|24300000,SPATA13|Ensembl:ENSG00000182957|HGNC:SPATA13
703|chr13|24600000|25050000,ATP12A|Ensembl:ENSG00000075673|HGNC:ATP12A;RNF17|Ensembl:ENSG00000132972|HGNC:RNF17;CENPJ|Ensembl:ENSG00000151849|HGNC:CENPJ
704|chr13|25050000|25400000,PABPC3|Ensembl:ENSG00000151846|HGNC:PABPC3;AMER2|Ensembl:ENSG00000165566|HGNC:AMER2;MTMR6|Ensembl:ENSG00000139505|HGNC:MTMR6;NUP58|Ensembl:ENSG00000139496|HGNC:NUP58;ATP8A2|Ensembl:ENSG00000132932|HGNC:ATP8A2
705|chr13|25400000|26100000,ATP8A2|Ensembl:ENSG00000132932|HGNC:ATP8A2;SHISA2|Ensembl:ENSG00000180730|HGNC:SHISA2
706|chr13|26150000|26900000,RNF6|Ensembl:ENSG00000127870|HGNC:RNF6;CDK8|Ensembl:ENSG00000132964|HGNC:CDK8;WASF3|Ensembl:ENSG00000132970|HGNC:WASF3;GPR12|Ensembl:ENSG00000132975|HGNC:GPR12
707|chr13|26950000|27350000,USP12|Ensembl:ENSG00000152484|HGNC:USP12;RPL21|Ensembl:ENSG00000122026|HGNC:RPL21;RASL11A|Ensembl:ENSG00000122035|HGNC:RASL11A
708|chr13|27400000|28000000,GTF3A|Ensembl:ENSG00000122034|HGNC:GTF3A;MTIF3|Ensembl:ENSG00000122033|HGNC:MTIF3;LNX2|Ensembl:ENSG00000139517|HGNC:LNX2;POLR1D|Ensembl:ENSG00000186184|HGNC:POLR1D;GSX1|Ensembl:ENSG00000169840|HGNC:GSX1;PDX1|Ensembl:ENSG00000139515|HGNC:PDX1;CDX2|Ensembl:ENSG00000165556|HGNC:CDX2;URAD|Ensembl:ENSG00000183463|HGNC:URAD
709|chr13|28050000|28850000,FLT3|Ensembl:ENSG00000122025|HGNC:FLT3;PAN3|Ensembl:ENSG00000152520|HGNC:PAN3;FLT1|Ensembl:ENSG00000102755|HGNC:FLT1;POMP|Ensembl:ENSG00000132963|HGNC:POMP;SLC46A3|Ensembl:ENSG00000139508|HGNC:SLC46A3;MTUS2|Ensembl:ENSG00000132938|HGNC:MTUS2
710|chr13|28850000|29500000,
711|chr13|29500000|30100000,MTUS2|Ensembl:ENSG00000132938|HGNC:MTUS2;SLC7A1|Ensembl:ENSG00000139514|HGNC:SLC7A1;UBL3|Ensembl:ENSG00000122042|HGNC:UBL3
712|chr13|30150000|31150000,KATNAL1|Ensembl:ENSG00000102781|HGNC:KATNAL1;UBE2L5|Ensembl:ENSG00000236444|HGNC:UBE2L5;HMGB1|Ensembl:ENSG00000189403|HGNC:HMGB1;USPL1|Ensembl:ENSG00000132952|HGNC:USPL1;ALOX5AP|Ensembl:ENSG00000132965|HGNC:ALOX5AP;MEDAG|Ensembl:ENSG00000102802|HGNC:MEDAG;TEX26|Ensembl:ENSG00000175664|HGNC:TEX26;HSPH1|Ensembl:ENSG00000120694|HGNC:HSPH1
713|chr13|31200000|31800000,B3GLCT|Ensembl:ENSG00000187676|HGNC:B3GLCT;RXFP2|Ensembl:ENSG00000133105|HGNC:RXFP2
714|chr13|31850000|32350000,FRY|Ensembl:ENSG00000073910|HGNC:FRY;ZAR1L|Ensembl:ENSG00000189167|HGNC:ZAR1L;BRCA2|Ensembl:ENSG00000139618|HGNC:BRCA2
715|chr13|32350000|33800000,BRCA2|Ensembl:ENSG00000139618|HGNC:BRCA2;N4BP2L1|Ensembl:ENSG00000139597|HGNC:N4BP2L1;N4BP2L2|Ensembl:ENSG00000244754|HGNC:N4BP2L2;PDS5B|Ensembl:ENSG00000083642|HGNC:PDS5B;KL|Ensembl:ENSG00000133116|HGNC:KL;STARD13|Ensembl:ENSG00000133121|HGNC:STARD13
716|chr13|33800000|35200000,RFC3|Ensembl:ENSG00000133119|HGNC:RFC3;NBEA|Ensembl:ENSG00000172915|HGNC:NBEA
717|chr13|35200000|35950000,NBEA|Ensembl:ENSG00000172915|HGNC:NBEA;MAB21L1|Ensembl:ENSG00000180660|HGNC:MAB21L1;DCLK1|Ensembl:ENSG00000133083|HGNC:DCLK1
718|chr13|35950000|37050000,DCLK1|Ensembl:ENSG00000133083|HGNC:DCLK1;SOHLH2|Ensembl:ENSG00000120669|HGNC:SOHLH2;CCDC169-SOHLH2|Ensembl:ENSG00000250709|HGNC:CCDC169-SOHLH2;CCDC169|Ensembl:ENSG00000242715|HGNC:CCDC169;SPART|Ensembl:ENSG00000133104|HGNC:SPART;CCNA1|Ensembl:ENSG00000133101|HGNC:CCNA1;SERTM1|Ensembl:ENSG00000180440|HGNC:SERTM1;RFXAP|Ensembl:ENSG00000133111|HGNC:RFXAP;SMAD9|Ensembl:ENSG00000120693|HGNC:SMAD9;ALG5|Ensembl:ENSG00000120697|HGNC:ALG5;EXOSC8|Ensembl:ENSG00000120699|HGNC:EXOSC8;SUPT20H|Ensembl:ENSG00000102710|HGNC:SUPT20H
719|chr13|37050000|37650000,SUPT20H|Ensembl:ENSG00000102710|HGNC:SUPT20H;CSNK1A1L|Ensembl:ENSG00000180138|HGNC:CSNK1A1L;POSTN|Ensembl:ENSG00000133110|HGNC:POSTN;TRPC4|Ensembl:ENSG00000133107|HGNC:TRPC4
720|chr13|37650000|39050000,TRPC4|Ensembl:ENSG00000133107|HGNC:TRPC4;UFM1|Ensembl:ENSG00000120686|HGNC:UFM1;FREM2|Ensembl:ENSG00000150893|HGNC:FREM2;STOML3|Ensembl:ENSG00000133115|HGNC:STOML3;PROSER1|Ensembl:ENSG00000120685|HGNC:PROSER1;NHLRC3|Ensembl:ENSG00000188811|HGNC:NHLRC3
721|chr13|39050000|39650000,NHLRC3|Ensembl:ENSG00000188811|HGNC:NHLRC3;LHFPL6|Ensembl:ENSG00000183722|HGNC:LHFPL6
722|chr13|39700000|40900000,COG6|Ensembl:ENSG00000133103|HGNC:COG6;FOXO1|Ensembl:ENSG00000150907|HGNC:FOXO1;MRPS31|Ensembl:ENSG00000102738|HGNC:MRPS31;SLC25A15|Ensembl:ENSG00000102743|HGNC:SLC25A15
723|chr13|41050000|41350000,ELF1|Ensembl:ENSG00000120690|HGNC:ELF1;WBP4|Ensembl:ENSG00000120688|HGNC:WBP4;KBTBD6|Ensembl:ENSG00000165572|HGNC:KBTBD6;KBTBD7|Ensembl:ENSG00000120696|HGNC:KBTBD7;MTRF1|Ensembl:ENSG00000120662|HGNC:MTRF1;NAA16|Ensembl:ENSG00000172766|HGNC:NAA16
724|chr13|41350000|42300000,NAA16|Ensembl:ENSG00000172766|HGNC:NAA16;RGCC|Ensembl:ENSG00000102760|HGNC:RGCC;VWA8|Ensembl:ENSG00000102763|HGNC:VWA8;DGKH|Ensembl:ENSG00000102780|HGNC:DGKH;AKAP11|Ensembl:ENSG00000023516|HGNC:AKAP11
725|chr13|42300000|43850000,AKAP11|Ensembl:ENSG00000023516|HGNC:AKAP11;TNFSF11|Ensembl:ENSG00000120659|HGNC:TNFSF11;FAM216B|Ensembl:ENSG00000179813|HGNC:FAM216B;EPSTI1|Ensembl:ENSG00000133106|HGNC:EPSTI1;DNAJC15|Ensembl:ENSG00000120675|HGNC:DNAJC15;ENOX1|Ensembl:ENSG00000120658|HGNC:ENOX1;CCDC122|Ensembl:ENSG00000151773|HGNC:CCDC122
726|chr13|43900000|44450000,SMIM2|Ensembl:ENSG00000139656|HGNC:SMIM2;SERP2|Ensembl:ENSG00000151778|HGNC:SERP2;TSC22D1|Ensembl:ENSG00000102804|HGNC:TSC22D1
727|chr13|44500000|45050000,TSC22D1|Ensembl:ENSG00000102804|HGNC:TSC22D1;NUFIP1|Ensembl:ENSG00000083635|HGNC:NUFIP1;GPALPP1|Ensembl:ENSG00000133114|HGNC:GPALPP1
728|chr13|45050000|45400000,GTF2F2|Ensembl:ENSG00000188342|HGNC:GTF2F2;KCTD4|Ensembl:ENSG00000180332|HGNC:KCTD4;TPT1|Ensembl:ENSG00000133112|HGNC:TPT1;SLC25A30|Ensembl:ENSG00000174032|HGNC:SLC25A30
729|chr13|45550000|46450000,ERICH6B|Ensembl:ENSG00000165837|HGNC:ERICH6B;CBY2|Ensembl:ENSG00000174015|HGNC:CBY2;SIAH3|Ensembl:ENSG00000215475|HGNC:SIAH3;ZC3H13|Ensembl:ENSG00000123200|HGNC:ZC3H13;CPB2|Ensembl:ENSG00000080618|HGNC:CPB2;LCP1|Ensembl:ENSG00000136167|HGNC:LCP1;LRRC63|Ensembl:ENSG00000173988|HGNC:LRRC63;RUBCNL|Ensembl:ENSG00000102445|HGNC:RUBCNL
730|chr13|46450000|46800000,LRCH1|Ensembl:ENSG00000136141|HGNC:LRCH1;ESD|Ensembl:ENSG00000139684|HGNC:ESD
731|chr13|46800000|48050000,HTR2A|Ensembl:ENSG00000102468|HGNC:HTR2A;SUCLA2|Ensembl:ENSG00000136143|HGNC:SUCLA2;NUDT15|Ensembl:ENSG00000136159|HGNC:NUDT15
732|chr13|48150000|48800000,ITM2B|Ensembl:ENSG00000136156|HGNC:ITM2B;RB1|Ensembl:ENSG00000139687|HGNC:RB1;LPAR6|Ensembl:ENSG00000139679|HGNC:LPAR6;RCBTB2|Ensembl:ENSG00000136161|HGNC:RCBTB2;CYSLTR2|Ensembl:ENSG00000152207|HGNC:CYSLTR2
733|chr13|48800000|49200000,FNDC3A|Ensembl:ENSG00000102531|HGNC:FNDC3A
734|chr13|49300000|49650000,CAB39L|Ensembl:ENSG00000102547|HGNC:CAB39L;SETDB2|Ensembl:ENSG00000136169|HGNC:SETDB2;PHF11|Ensembl:ENSG00000136147|HGNC:PHF11;RCBTB1|Ensembl:ENSG00000136144|HGNC:RCBTB1;ARL11|Ensembl:ENSG00000152213|HGNC:ARL11
735|chr13|49650000|51100000,EBPL|Ensembl:ENSG00000123179|HGNC:EBPL;KPNA3|Ensembl:ENSG00000102753|HGNC:KPNA3;SPRYD7|Ensembl:ENSG00000123178|HGNC:SPRYD7;TRIM13|Ensembl:ENSG00000204977|HGNC:TRIM13;KCNRG|Ensembl:ENSG00000198553|HGNC:KCNRG;DLEU7|Ensembl:ENSG00000186047|HGNC:DLEU7;RNASEH2B|Ensembl:ENSG00000136104|HGNC:RNASEH2B;C13orf42|Ensembl:ENSG00000226792|HGNC:C13orf42
736|chr13|51150000|51850000,C13orf42|Ensembl:ENSG00000226792|HGNC:C13orf42;FAM124A|Ensembl:ENSG00000150510|HGNC:FAM124A;SERPINE3|Ensembl:ENSG00000253309|HGNC:SERPINE3;INTS6|Ensembl:ENSG00000102786|HGNC:INTS6;WDFY2|Ensembl:ENSG00000139668|HGNC:WDFY2;DHRS12|Ensembl:ENSG00000102796|HGNC:DHRS12;TMEM272|Ensembl:ENSG00000281106|HGNC:TMEM272
737|chr13|51850000|52550000,CCDC70|Ensembl:ENSG00000123171|HGNC:CCDC70;ATP7B|Ensembl:ENSG00000123191|HGNC:ATP7B;ALG11|Ensembl:ENSG00000253710|HGNC:ALG11;UTP14C|Ensembl:ENSG00000253797|HGNC:UTP14C;NEK5|Ensembl:ENSG00000197168|HGNC:NEK5;NEK3|Ensembl:ENSG00000136098|HGNC:NEK3;THSD1|Ensembl:ENSG00000136114|HGNC:THSD1;VPS36|Ensembl:ENSG00000136100|HGNC:VPS36;CKAP2|Ensembl:ENSG00000136108|HGNC:CKAP2
738|chr13|52550000|53200000,HNRNPA1L2|Ensembl:ENSG00000139675|HGNC:HNRNPA1L2;SUGT1|Ensembl:ENSG00000165416|HGNC:SUGT1;CNMD|Ensembl:ENSG00000136110|HGNC:CNMD;PCDH8|Ensembl:ENSG00000136099|HGNC:PCDH8;OLFM4|Ensembl:ENSG00000102837|HGNC:OLFM4
739|chr13|53200000|57550000,PRR20A|Ensembl:ENSG00000204919|HGNC:PRR20A;PRR20C|Ensembl:ENSG00000229665|HGNC:PRR20C;PRR20B|Ensembl:ENSG00000204918|HGNC:PRR20B;PRR20D|Ensembl:ENSG00000227151|HGNC:PRR20D;PRR20E|Ensembl:ENSG00000234278|HGNC:PRR20E
740|chr13|57600000|59400000,PCDH17|Ensembl:ENSG00000118946|HGNC:PCDH17
741|chr13|59400000|60500000,DIAPH3|Ensembl:ENSG00000139734|HGNC:DIAPH3;TDRD3|Ensembl:ENSG00000083544|HGNC:TDRD3
742|chr13|60500000|62000000,TDRD3|Ensembl:ENSG00000083544|HGNC:TDRD3;PCDH20|Ensembl:ENSG00000280165|HGNC:PCDH20
743|chr13|62000000|62100000,
744|chr13|62100000|64450000,
745|chr13|64450000|65650000,
746|chr13|65650000|67300000,PCDH9|Ensembl:ENSG00000184226|HGNC:PCDH9
747|chr13|67300000|69550000,
748|chr13|69550000|70550000,KLHL1|Ensembl:ENSG00000150361|HGNC:KLHL1
749|chr13|70600000|72750000,DACH1|Ensembl:ENSG00000276644|HGNC:DACH1;MZT1|Ensembl:ENSG00000204899|HGNC:MZT1;BORA|Ensembl:ENSG00000136122|HGNC:BORA
750|chr13|72750000|73700000,BORA|Ensembl:ENSG00000136122|HGNC:BORA;DIS3|Ensembl:ENSG00000083520|HGNC:DIS3;PIBF1|Ensembl:ENSG00000083535|HGNC:PIBF1;KLF5|Ensembl:ENSG00000102554|HGNC:KLF5;KLF12|Ensembl:ENSG00000118922|HGNC:KLF12
751|chr13|73750000|75350000,KLF12|Ensembl:ENSG00000118922|HGNC:KLF12;TBC1D4|Ensembl:ENSG00000136111|HGNC:TBC1D4
752|chr13|75350000|75600000,TBC1D4|Ensembl:ENSG00000136111|HGNC:TBC1D4;COMMD6|Ensembl:ENSG00000188243|HGNC:COMMD6;UCHL3|Ensembl:ENSG00000118939|HGNC:UCHL3
753|chr13|75600000|77000000,UCHL3|Ensembl:ENSG00000118939|HGNC:UCHL3;LMO7|Ensembl:ENSG00000136153|HGNC:LMO7;KCTD12|Ensembl:ENSG00000178695|HGNC:KCTD12;ACOD1|Ensembl:ENSG00000102794|HGNC:ACOD1;CLN5|Ensembl:ENSG00000102805|HGNC:CLN5;FBXL3|Ensembl:ENSG00000005812|HGNC:FBXL3
754|chr13|77050000|77600000,MYCBP2|Ensembl:ENSG00000005810|HGNC:MYCBP2;SCEL|Ensembl:ENSG00000136155|HGNC:SCEL
755|chr13|77600000|78150000,SCEL|Ensembl:ENSG00000136155|HGNC:SCEL;SLAIN1|Ensembl:ENSG00000139737|HGNC:SLAIN1;EDNRB|Ensembl:ENSG00000136160|HGNC:EDNRB
756|chr13|78150000|79400000,POU4F1|Ensembl:ENSG00000152192|HGNC:POU4F1;OBI1|Ensembl:ENSG00000152193|HGNC:OBI1;RBM26|Ensembl:ENSG00000139746|HGNC:RBM26
757|chr13|79400000|79600000,RBM26|Ensembl:ENSG00000139746|HGNC:RBM26;NDFIP2|Ensembl:ENSG00000102471|HGNC:NDFIP2
758|chr13|79600000|81100000,SPRY2|Ensembl:ENSG00000136158|HGNC:SPRY2
759|chr13|81100000|82350000,
760|chr13|82350000|84850000,SLITRK1|Ensembl:ENSG00000178235|HGNC:SLITRK1
761|chr13|84850000|85900000,SLITRK6|Ensembl:ENSG00000184564|HGNC:SLITRK6
762|chr13|87700000|87800000,
763|chr13|87800000|91100000,
764|chr13|91100000|91750000,GPC5|Ensembl:ENSG00000179399|HGNC:GPC5
765|chr13|91850000|92100000,
766|chr13|92100000|94400000,GPC5|Ensembl:ENSG00000179399|HGNC:GPC5;GPC6|Ensembl:ENSG00000183098|HGNC:GPC6
767|chr13|94650000|95500000,SOX21|Ensembl:ENSG00000125285|HGNC:SOX21;ABCC4|Ensembl:ENSG00000125257|HGNC:ABCC4;CLDN10|Ensembl:ENSG00000134873|HGNC:CLDN10
768|chr13|95500000|95900000,CLDN10|Ensembl:ENSG00000134873|HGNC:CLDN10;DZIP1|Ensembl:ENSG00000134874|HGNC:DZIP1;DNAJC3|Ensembl:ENSG00000102580|HGNC:DNAJC3;UGGT2|Ensembl:ENSG00000102595|HGNC:UGGT2
769|chr13|96000000|96950000,UGGT2|Ensembl:ENSG00000102595|HGNC:UGGT2;HS6ST3|Ensembl:ENSG00000185352|HGNC:HS6ST3
770|chr13|97000000|97800000,MBNL2|Ensembl:ENSG00000139793|HGNC:MBNL2;RAP2A|Ensembl:ENSG00000125249|HGNC:RAP2A
771|chr13|97850000|98850000,IPO5|Ensembl:ENSG00000065150|HGNC:IPO5;FARP1|Ensembl:ENSG00000152767|HGNC:FARP1;RNF113B|Ensembl:ENSG00000139797|HGNC:RNF113B;STK24|Ensembl:ENSG00000102572|HGNC:STK24;SLC15A1|Ensembl:ENSG00000088386|HGNC:SLC15A1;DOCK9|Ensembl:ENSG00000088387|HGNC:DOCK9
772|chr13|98850000|99450000,DOCK9|Ensembl:ENSG00000088387|HGNC:DOCK9;UBAC2|Ensembl:ENSG00000134882|HGNC:UBAC2;GPR18|Ensembl:ENSG00000125245|HGNC:GPR18;GPR183|Ensembl:ENSG00000169508|HGNC:GPR183;TM9SF2|Ensembl:ENSG00000125304|HGNC:TM9SF2
773|chr13|99450000|99600000,TM9SF2|Ensembl:ENSG00000125304|HGNC:TM9SF2
774|chr13|99600000|100600000,CLYBL|Ensembl:ENSG00000125246|HGNC:CLYBL;ZIC5|Ensembl:ENSG00000139800|HGNC:ZIC5;ZIC2|Ensembl:ENSG00000043355|HGNC:ZIC2;PCCA|Ensembl:ENSG00000175198|HGNC:PCCA;GGACT|Ensembl:ENSG00000134864|HGNC:GGACT
775|chr13|100700000|101150000,NALCN|Ensembl:ENSG00000102452|HGNC:NALCN
